# sketch,characterise_v2loop
# mode_number,2
# mode_name,2_freerun_ts_before
# label,C_b3
# ---- CHECK THE THREE LINES ABOVE BEFORE YOU KEEP THIS CAPTURE ----
# waiting 600 s for thermal settle - press any key to skip
# warm 0 s
# ----------------------------------------------------------
# n,16384
# fs_hz_window,1853.0617
# span_s,8.841044
# dt_mean_us,539.6144
# dt_sd_us,1.0073
# dt_min_us,539
# dt_max_us,545
# fs_hz_from_mean,1853.1751
# mean_code,1872.1941
# sd_code,0.9723
# min_code,1865
# max_code,1879
# mean_volts,1.508728
# sd_millivolts,0.7835
# adc,12bit_default_11dB_attenuation
# conv,linear_3.3_over_4095
# ----------------------------------------------------------
t_us,code
632438,1873
632978,1872
633518,1872
634057,1871
634601,1872
635140,1873
635679,1872
636219,1872
636758,1873
637298,1874
637837,1872
638376,1872
638915,1872
639458,1872
639997,1872
640536,1872
641076,1874
641619,1872
642158,1872
642697,1870
643236,1872
643776,1872
644315,1875
644854,1873
645395,1872
645934,1872
646475,1875
647014,1872
647555,1873
648097,1875
648636,1872
649176,1872
649715,1872
650255,1873
650794,1873
651333,1871
651872,1873
652412,1873
652951,1873
653491,1870
654030,1872
654570,1872
655109,1872
655649,1876
656189,1872
656728,1871
657267,1874
657806,1873
658347,1872
658886,1872
659426,1872
659965,1872
660505,1872
661044,1872
661584,1872
662123,1872
662663,1874
663203,1872
663742,1872
664282,1872
664821,1872
665360,1872
665899,1872
666438,1872
666977,1872
667517,1875
668056,1872
668599,1872
669138,1872
669678,1873
670218,1872
670757,1873
671297,1871
671836,1872
672376,1872
672915,1871
673458,1872
673997,1872
674537,1872
675077,1871
675620,1872
676159,1872
676698,1874
677237,1872
677776,1872
678315,1872
678854,1873
679394,1872
679933,1872
680474,1873
681013,1872
681552,1873
682091,1872
682634,1871
683173,1872
683713,1872
684253,1873
684792,1872
685331,1871
685871,1872
686410,1872
686950,1872
687489,1873
688028,1872
688567,1877
689106,1872
689646,1871
690185,1875
690724,1872
691265,1872
691804,1872
692343,1872
692882,1872
693421,1872
693961,1872
694501,1873
695041,1873
695581,1872
696120,1872
696660,1873
697200,1872
697739,1872
698279,1872
698818,1871
699357,1872
699896,1875
700435,1872
700974,1872
701513,1872
702052,1873
702591,1872
703131,1871
703670,1872
704211,1872
704750,1872
705289,1872
705829,1873
706368,1872
706907,1873
707449,1872
707988,1872
708527,1873
709067,1872
709610,1872
710150,1872
710689,1872
711228,1869
711767,1873
712307,1872
712846,1872
713386,1874
713926,1869
714465,1872
715004,1868
715543,1873
716082,1874
716625,1872
717165,1870
717704,1872
718243,1872
718782,1872
719322,1872
719862,1872
720402,1871
720941,1872
721482,1872
722021,1872
722561,1873
723100,1872
723640,1874
724180,1874
724719,1871
725259,1872
725798,1873
726338,1872
726877,1872
727418,1875
727957,1872
728497,1872
729037,1872
729576,1872
730116,1872
730655,1872
731194,1871
731733,1872
732273,1872
732813,1873
733353,1872
733892,1873
734431,1872
734970,1871
735510,1872
736050,1872
736590,1872
737129,1872
737669,1871
738208,1872
738748,1872
739287,1872
739826,1873
740366,1871
740905,1872
741446,1873
741985,1873
742524,1876
743063,1872
743606,1877
744145,1873
744684,1872
745225,1872
745764,1872
746303,1872
746842,1872
747382,1872
747921,1872
748461,1872
749001,1872
749541,1872
750081,1874
750624,1873
751164,1873
751703,1873
752243,1875
752782,1872
753321,1872
753860,1872
754399,1872
754939,1873
755478,1872
756017,1872
756556,1870
757097,1872
757636,1872
758176,1874
758715,1872
759254,1872
759794,1872
760334,1873
760873,1872
761412,1873
761951,1872
762490,1871
763030,1873
763570,1872
764110,1872
764649,1872
765189,1872
765728,1872
766267,1872
766806,1872
767345,1873
767885,1872
768425,1872
768964,1872
769504,1872
770043,1871
770583,1872
771123,1872
771662,1874
772201,1873
772740,1875
773279,1872
773818,1872
774357,1875
774896,1872
775436,1872
775976,1872
776516,1875
777055,1874
777600,1872
778140,1872
778679,1872
779218,1874
779757,1872
780297,1873
780836,1872
781376,1873
781916,1872
782457,1873
782996,1872
783536,1872
784075,1871
784618,1875
785157,1872
785697,1873
786237,1872
786776,1872
787316,1872
787855,1872
788394,1874
788933,1872
789473,1872
790012,1873
790551,1872
791090,1872
791633,1872
792173,1872
792712,1874
793252,1872
793791,1872
794330,1872
794870,1872
795410,1872
795949,1874
796489,1872
797028,1874
797568,1873
798108,1872
798647,1872
799187,1873
799726,1872
800265,1872
800804,1872
801343,1872
801882,1872
802421,1872
802960,1872
803500,1873
804039,1871
804578,1872
805118,1872
805657,1872
806197,1873
806736,1872
807275,1872
807814,1872
808354,1872
808893,1872
809432,1872
809972,1874
810512,1872
811051,1872
811592,1873
812132,1872
812671,1872
813210,1871
813749,1872
814289,1873
814829,1871
815369,1872
815908,1872
816448,1872
816988,1872
817527,1872
818067,1873
818610,1869
819150,1872
819689,1872
820228,1872
820767,1872
821306,1872
821845,1871
822384,1872
822923,1870
823463,1872
824002,1872
824541,1872
825080,1872
825623,1871
826163,1872
826702,1872
827242,1872
827781,1872
828320,1872
828859,1872
829399,1873
829938,1872
830478,1872
831018,1872
831558,1872
832098,1873
832637,1871
833177,1872
833716,1872
834255,1873
834795,1872
835334,1872
835873,1872
836414,1873
836954,1872
837493,1872
838032,1872
838571,1872
839110,1872
839649,1873
840188,1872
840727,1872
841266,1872
841805,1872
842344,1873
842883,1873
843423,1873
843962,1872
844502,1872
845041,1872
845580,1872
846119,1873
846658,1872
847199,1877
847738,1872
848278,1872
848817,1872
849356,1874
849895,1873
850434,1872
850974,1873
851513,1871
852052,1873
852593,1872
853133,1872
853672,1872
854212,1873
854751,1872
855291,1872
855830,1872
856370,1875
856909,1872
857449,1871
857988,1873
858527,1871
859066,1872
859609,1872
860149,1872
860689,1872
861228,1872
861768,1871
862308,1873
862847,1872
863387,1872
863926,1872
864466,1872
865005,1873
865544,1871
866083,1872
866626,1874
867166,1874
867706,1872
868246,1874
868785,1872
869325,1872
869864,1872
870403,1872
870943,1872
871483,1873
872022,1872
872561,1873
873100,1875
873639,1872
874178,1872
874717,1871
875258,1872
875797,1872
876336,1872
876876,1872
877415,1872
877954,1874
878493,1874
879032,1872
879571,1872
880110,1872
880649,1872
881188,1872
881727,1872
882266,1873
882805,1873
883346,1872
883885,1874
884424,1872
884963,1872
885503,1872
886042,1872
886583,1872
887123,1871
887662,1872
888202,1872
888741,1874
889281,1872
889820,1872
890359,1872
890898,1872
891437,1874
891976,1872
892516,1872
893055,1872
