# sketch,characterise_v2loop
# mode_number,0
# mode_name,0_sept_baseline_deadline_ts_after
# label,A1_sept_baseline
# ---- CHECK THE THREE LINES ABOVE BEFORE YOU KEEP THIS CAPTURE ----
# waiting 600 s for thermal settle - press any key to skip
# warm 0 s
# warm 30 s
# warm 60 s
# warm 90 s
# warm 120 s
# warm 150 s
# warm 180 s
# warm 210 s
# warm 240 s
# warm 270 s
# warm 300 s
# warm 330 s
# warm 360 s
# warm 390 s
# warm 420 s
# warm 450 s
# warm 480 s
# warm 510 s
# warm 540 s
# warm 570 s
# warm 600 s
# ----------------------------------------------------------
# n,16384
# fs_hz_window,1999.8779
# span_s,8.192000
# dt_mean_us,500.0002
# dt_sd_us,3.9999
# dt_min_us,496
# dt_max_us,504
# fs_hz_from_mean,1999.9993
# mean_code,1873.3261
# sd_code,1.3834
# min_code,1869
# max_code,1882
# mean_volts,1.509640
# sd_millivolts,1.1148
# adc,12bit_default_11dB_attenuation
# conv,linear_3.3_over_4095
# ----------------------------------------------------------
t_us,code
547543,1872
548039,1872
548543,1872
549039,1872
549543,1875
550039,1873
550543,1876
551039,1872
551543,1874
552039,1872
552543,1874
553039,1876
553543,1876
554039,1873
554543,1873
555039,1872
555543,1872
556039,1875
556543,1874
557039,1875
557543,1874
558039,1874
558543,1872
559039,1873
559543,1873
560039,1872
560543,1872
561039,1873
561543,1873
562039,1872
562543,1873
563039,1874
563543,1873
564039,1873
564543,1872
565039,1873
565543,1873
566039,1872
566543,1872
567039,1873
567543,1877
568039,1874
568543,1872
569039,1872
569543,1873
570039,1873
570543,1875
571039,1874
571543,1875
572039,1873
572543,1876
573039,1873
573543,1875
574039,1874
574543,1872
575039,1875
575543,1871
576039,1874
576543,1875
577039,1874
577543,1873
578039,1875
578543,1872
579039,1875
579543,1875
580039,1874
580543,1876
581039,1873
581543,1874
582039,1873
582543,1874
583039,1873
583543,1874
584039,1875
584543,1872
585039,1874
585543,1872
586039,1874
586543,1872
587039,1873
587543,1874
588039,1872
588543,1872
589039,1875
589543,1872
590039,1873
590543,1872
591039,1875
591543,1872
592039,1872
592543,1874
593039,1872
593543,1873
594039,1875
594543,1872
595039,1872
595543,1874
596039,1873
596543,1873
597039,1874
597543,1874
598039,1872
598543,1873
599039,1872
599543,1873
600039,1872
600543,1872
601039,1872
601543,1874
602039,1872
602543,1873
603039,1872
603543,1873
604039,1874
604543,1873
605039,1873
605543,1874
606039,1875
606543,1874
607039,1875
607543,1877
608039,1875
608543,1873
609039,1875
609543,1874
610039,1873
610543,1876
611039,1875
611543,1875
612039,1874
612543,1877
613039,1878
613543,1874
614039,1874
614543,1875
615039,1873
615543,1874
616039,1872
616543,1872
617039,1877
617543,1872
618039,1873
618543,1874
619039,1874
619543,1873
620039,1873
620543,1873
621039,1872
621543,1874
622039,1873
622543,1877
623039,1877
623543,1873
624039,1873
624543,1872
625039,1872
625543,1872
626039,1875
626543,1875
627039,1872
627543,1872
628039,1872
628543,1872
629039,1873
629543,1872
630039,1873
630543,1875
631039,1872
631543,1874
632039,1874
632543,1872
633039,1872
633543,1875
634039,1874
634543,1873
635039,1872
635543,1877
636039,1874
636543,1872
637039,1874
637543,1872
638039,1873
638543,1872
639039,1873
639543,1873
640039,1874
640543,1873
641039,1872
641543,1874
642039,1873
642543,1875
643039,1873
643543,1872
644039,1878
644543,1873
645039,1872
645543,1873
646039,1873
646543,1872
647039,1874
647543,1875
648039,1872
648543,1875
649039,1873
649543,1873
650039,1875
650543,1873
651039,1874
651543,1873
652039,1872
652543,1872
653039,1873
653543,1872
654039,1873
654543,1872
655039,1873
655543,1872
656039,1873
656543,1873
657039,1872
657543,1874
658039,1873
658543,1876
659039,1872
659543,1873
660039,1874
660543,1874
661039,1873
661543,1872
662039,1874
662543,1872
663039,1874
663543,1873
664039,1877
664543,1872
665039,1873
665543,1872
666039,1875
666543,1874
667039,1874
667543,1874
668039,1873
668543,1875
669039,1874
669543,1875
670039,1877
670543,1872
671039,1873
671543,1873
672039,1872
672543,1872
673039,1872
673543,1874
674039,1873
674543,1874
675039,1872
675543,1873
676039,1873
676543,1872
677039,1874
677543,1873
678039,1875
678543,1875
679039,1873
679543,1874
680039,1874
680543,1872
681039,1874
681543,1873
682039,1874
