# sketch,characterise_v2loop
# mode_number,3
# mode_name,3_freerun_ts_before_v2_arithmetic
# label,D_b3
# ---- CHECK THE THREE LINES ABOVE BEFORE YOU KEEP THIS CAPTURE ----
# waiting 600 s for thermal settle - press any key to skip
# warm 0 s
# measuring bias (Feather 2 DC midpoint), as V2 does
# bias_volts,1.508970
# ----------------------------------------------------------
# n,16384
# fs_hz_window,1815.6270
# span_s,9.023329
# dt_mean_us,550.7403
# dt_sd_us,1.2193
# dt_min_us,549
# dt_max_us,566
# fs_hz_from_mean,1815.7379
# mean_code,1872.2292
# sd_code,0.9553
# min_code,1863
# max_code,1879
# mean_volts,1.508756
# sd_millivolts,0.7698
# adc,12bit_default_11dB_attenuation
# conv,linear_3.3_over_4095
# crossings_pos,2949
# crossings_neg,2949
# sink,1421945341
# ----------------------------------------------------------
t_us,code
533191,1872
533742,1873
534293,1873
534843,1872
535394,1872
535944,1872
536494,1872
537045,1871
537596,1872
538150,1874
538701,1873
539251,1872
539802,1872
540352,1873
540904,1873
541454,1872
542005,1872
542555,1872
543106,1872
543657,1873
544208,1872
544759,1873
545309,1872
545860,1872
546410,1872
546961,1872
547511,1872
548061,1873
548612,1872
549167,1873
549718,1871
550269,1872
550820,1875
551371,1872
551921,1872
552471,1872
553021,1872
553571,1871
554126,1872
554677,1874
555228,1873
555777,1874
556327,1872
556879,1873
557430,1874
557981,1871
558531,1872
559081,1873
559633,1870
560183,1874
560734,1873
561284,1872
561835,1872
562385,1872
562936,1872
563485,1872
564035,1874
564586,1872
565142,1872
565692,1872
566242,1872
566793,1874
567344,1873
567894,1872
568445,1872
568996,1872
569545,1872
570095,1872
570646,1872
571196,1872
571746,1872
572296,1873
572847,1872
573398,1873
573949,1872
574500,1872
575051,1872
575601,1872
576155,1871
576706,1872
577256,1872
577806,1872
578356,1875
578907,1872
579459,1874
580009,1873
580559,1872
581111,1872
581661,1872
582211,1872
582761,1874
583312,1874
583862,1872
584413,1872
584964,1875
585515,1874
586064,1873
586615,1873
587168,1873
587718,1871
588268,1876
588819,1873
589369,1872
589920,1872
590470,1872
591021,1874
591573,1870
592127,1872
592678,1873
593228,1874
593778,1872
594329,1872
594880,1872
595430,1872
595980,1872
596530,1874
597081,1873
597631,1873
598181,1874
598732,1872
599282,1872
599832,1872
600382,1872
600933,1875
601484,1872
602035,1872
602585,1872
603139,1872
603690,1872
604240,1872
604789,1873
605340,1872
605892,1872
606442,1872
606992,1872
607543,1873
608093,1872
608644,1872
609194,1873
609745,1872
610296,1873
610848,1871
611399,1872
611948,1874
612499,1872
613050,1874
613602,1873
614156,1872
614706,1873
615257,1872
615809,1872
616359,1872
616910,1874
617460,1873
618011,1871
618562,1872
619113,1872
619664,1872
620214,1872
620765,1872
621315,1870
621866,1872
622416,1872
622967,1872
623516,1872
624067,1872
624617,1872
625172,1872
625721,1873
626273,1872
626824,1874
627374,1872
627926,1874
628476,1872
629027,1873
629578,1871
630134,1873
630685,1872
631235,1872
631786,1872
632336,1872
632887,1873
633438,1872
633989,1872
634539,1872
635090,1872
635639,1872
636189,1875
636740,1872
637291,1872
637841,1872
638391,1872
638941,1872
639491,1872
640041,1871
640591,1872
641145,1873
641697,1870
642247,1872
642798,1872
643348,1872
643897,1874
644448,1872
644999,1872
645550,1872
646099,1872
646649,1872
647199,1873
647751,1872
648301,1872
648852,1872
649402,1872
649952,1872
650502,1872
651052,1872
651602,1872
652157,1871
652707,1871
653257,1872
653807,1873
654358,1875
654909,1872
655459,1871
656011,1873
656562,1872
657113,1873
657663,1871
658214,1872
658765,1873
659316,1870
659867,1873
660417,1872
660968,1872
661517,1871
662067,1872
662617,1872
663172,1872
663721,1872
664271,1872
664821,1872
665371,1873
665922,1872
666474,1872
667025,1872
667576,1871
668130,1874
668680,1872
669231,1872
669781,1873
670332,1872
670883,1872
671433,1872
671986,1872
672536,1875
673087,1872
673639,1873
674189,1873
674739,1873
675289,1871
675840,1874
676391,1873
676941,1872
677492,1872
678042,1872
678592,1871
679146,1872
679697,1871
680247,1872
680797,1873
681347,1872
681899,1872
682449,1872
682999,1873
683551,1872
684101,1870
684652,1872
685202,1873
685752,1870
686303,1872
686854,1873
687405,1872
687955,1872
688505,1874
689056,1873
689606,1872
690161,1872
690712,1872
691262,1876
691813,1873
692363,1872
692915,1872
693465,1873
694017,1873
694567,1872
695119,1873
695670,1872
696220,1871
696770,1874
697321,1871
697873,1872
698423,1872
698972,1871
699523,1863
700073,1872
700624,1873
701175,1872
701725,1872
702276,1870
702827,1873
703378,1877
703928,1870
704480,1872
705031,1874
705582,1872
706137,1872
706687,1873
707238,1872
707790,1872
708340,1872
708890,1872
709440,1872
709991,1871
710541,1872
711091,1872
711642,1871
712192,1872
712741,1872
713291,1870
713841,1872
714391,1872
714942,1872
715491,1873
716042,1871
716594,1874
717148,1875
717698,1872
718249,1872
718800,1872
719350,1872
719900,1872
720450,1872
721000,1873
721551,1872
722103,1872
722653,1872
723203,1873
723754,1872
724305,1872
724855,1875
725406,1872
725957,1873
726509,1875
727058,1875
727608,1872
728164,1872
728714,1872
729264,1872
729814,1872
730364,1872
730915,1873
731465,1874
732017,1872
732567,1872
733117,1872
733667,1873
734219,1872
734770,1872
735320,1873
735870,1873
736420,1873
