# sketch,characterise_v2loop
# mode_number,0
# mode_name,0_sept_baseline_deadline_ts_after
# label,A1_sept_baseline
# ---- CHECK THE THREE LINES ABOVE BEFORE YOU KEEP THIS CAPTURE ----
# waiting 600 s for thermal settle - press any key to skip
# warm 0 s
# ----------------------------------------------------------
# n,16384
# fs_hz_window,1999.8779
# span_s,8.192000
# dt_mean_us,499.9999
# dt_sd_us,0.0078
# dt_min_us,499
# dt_max_us,500
# fs_hz_from_mean,2000.0002
# mean_code,1872.2975
# sd_code,0.9324
# min_code,1865
# max_code,1879
# mean_volts,1.508811
# sd_millivolts,0.7514
# adc,12bit_default_11dB_attenuation
# conv,linear_3.3_over_4095
# ----------------------------------------------------------
t_us,code
935539,1872
936039,1872
936539,1872
937039,1872
937539,1872
938039,1875
938539,1872
939039,1872
939539,1873
940039,1872
940539,1872
941039,1872
941539,1872
942039,1874
942539,1872
943039,1872
943539,1873
944039,1872
944539,1872
945039,1872
945539,1872
946039,1873
946539,1872
947039,1872
947539,1872
948039,1877
948539,1873
949039,1872
949539,1873
950039,1872
950539,1872
951039,1874
951539,1872
952039,1872
952539,1872
953039,1873
953539,1871
954039,1873
954539,1873
955039,1872
955539,1874
956039,1872
956539,1872
957039,1872
957539,1872
958039,1872
958539,1875
959039,1873
959539,1873
960039,1873
960539,1872
961039,1872
961539,1872
962039,1872
962539,1873
963039,1872
963539,1872
964039,1873
964539,1872
965039,1873
965539,1873
966039,1873
966539,1873
967039,1873
967539,1872
968039,1873
968539,1872
969039,1872
969539,1872
970039,1872
970539,1873
971039,1872
971539,1872
972039,1872
972539,1872
973039,1872
973539,1872
974039,1872
974539,1873
975039,1872
975539,1873
976039,1872
976539,1872
977039,1873
977539,1872
978039,1873
978539,1872
979039,1873
979539,1872
980039,1872
980539,1873
981039,1873
981539,1872
982039,1875
982539,1871
983039,1874
983539,1874
984039,1872
984539,1872
985039,1872
985539,1874
986039,1873
986539,1871
987039,1872
987539,1872
988039,1872
988539,1872
989039,1872
989539,1872
990039,1872
990539,1872
991039,1873
991539,1875
992039,1872
992539,1872
993039,1873
993539,1872
994039,1872
994539,1875
995039,1875
995539,1872
996039,1872
996539,1872
997039,1872
997539,1871
998039,1872
998539,1872
999039,1872
999539,1872
1000039,1872
1000539,1872
1001039,1872
1001539,1873
1002039,1873
1002539,1872
1003039,1872
1003539,1873
1004039,1872
1004539,1872
1005039,1873
1005539,1872
1006039,1873
1006539,1872
1007039,1872
1007539,1872
1008039,1873
1008539,1872
1009039,1871
1009539,1872
1010039,1873
1010539,1872
1011039,1872
1011539,1872
1012039,1872
1012539,1872
1013039,1872
1013539,1872
1014039,1872
1014539,1872
1015039,1872
1015539,1872
1016039,1872
1016539,1872
1017039,1872
1017539,1871
1018039,1875
1018539,1872
1019039,1873
1019539,1873
1020039,1873
1020539,1874
1021039,1873
1021539,1872
1022039,1871
1022539,1875
1023039,1872
1023539,1874
1024039,1875
1024539,1872
1025039,1874
1025539,1875
1026039,1872
1026539,1872
1027039,1872
1027539,1872
1028039,1872
1028539,1873
1029039,1872
1029539,1873
1030039,1872
1030539,1873
1031039,1873
1031539,1873
1032039,1872
1032539,1872
1033039,1874
1033539,1875
1034039,1873
1034539,1872
1035039,1872
1035539,1872
1036039,1872
1036539,1874
1037039,1873
1037539,1872
1038039,1872
1038539,1873
