monotonic_s,ms_local,replay_index,f_target_hz,f_Vb,Va_rms,Vb_rms,Vc_rms,Ib_rms,Ic_rms
392.100,559535,317,49.976000,49.9963,0.8957,0.7697,0.8761,0.5411,0.6223
392.120,559555,317,49.976000,49.9987,0.8956,0.7698,0.8756,0.5406,0.6221
392.140,559575,317,49.976000,50.0000,0.8956,0.7694,0.8758,0.5407,0.6222
392.160,559595,317,49.976000,49.9987,0.8955,0.7695,0.8757,0.5412,0.6228
392.180,559615,317,49.976000,50.0000,0.8958,0.7697,0.8758,0.5405,0.6224
392.200,559635,317,49.976000,50.0013,0.8954,0.7698,0.8755,0.5410,0.6220
392.220,559655,317,49.976000,50.0037,0.8953,0.7699,0.8753,0.5415,0.6217
392.240,559675,317,49.976000,50.0013,0.8956,0.7698,0.8757,0.5412,0.6226
392.260,559695,317,49.976000,49.9975,0.8958,0.7696,0.8757,0.5410,0.6222
392.280,559715,317,49.976000,49.9950,0.8955,0.7698,0.8750,0.5408,0.6224
392.300,559735,317,49.976000,49.9963,0.8950,0.7703,0.8755,0.5414,0.6220
392.320,559755,317,49.976000,50.0000,0.8958,0.7698,0.8758,0.5413,0.6228
392.340,559775,317,49.976000,50.0037,0.8958,0.7694,0.8755,0.5407,0.6225
392.360,559795,317,49.976000,50.0037,0.8954,0.7701,0.8749,0.5413,0.6221
392.380,559815,317,49.976000,50.0013,0.8950,0.7699,0.8753,0.5415,0.6219
392.400,559835,317,49.976000,50.0025,0.8951,0.7693,0.8748,0.5408,0.6219
392.420,559855,317,49.976000,49.9987,0.8955,0.7698,0.8754,0.5410,0.6219
392.440,559875,317,49.976000,49.9987,0.8955,0.7701,0.8750,0.5410,0.6220
392.460,559895,317,49.976000,50.0025,0.8951,0.7697,0.8752,0.5410,0.6219
392.480,559915,317,49.976000,50.0000,0.8950,0.7703,0.8747,0.5414,0.6220
392.500,559935,317,49.976000,50.0000,0.8948,0.7697,0.8749,0.5409,0.6216
392.520,559955,317,49.976000,50.0025,0.8945,0.7696,0.8747,0.5413,0.6214
392.540,559975,317,49.976000,49.9987,0.8946,0.7700,0.8745,0.5411,0.6215
392.560,559995,317,49.976000,50.0013,0.8950,0.7700,0.8748,0.5412,0.6216
392.580,560015,317,49.976000,50.0013,0.8944,0.7701,0.8745,0.5406,0.6215
392.600,560035,317,49.976000,49.9987,0.8948,0.7699,0.8744,0.5404,0.6220
392.620,560055,317,49.976000,50.0013,0.8949,0.7697,0.8745,0.5407,0.6215
392.640,560075,317,49.976000,49.9987,0.8945,0.7695,0.8743,0.5413,0.6208
392.660,560095,317,49.976000,49.9975,0.8947,0.7701,0.8742,0.5411,0.6214
392.680,560115,317,49.976000,49.9950,0.8949,0.7695,0.8741,0.5410,0.6214
392.700,560135,317,49.976000,50.0000,0.8946,0.7696,0.8745,0.5408,0.6216
392.720,560155,317,49.976000,50.0000,0.8942,0.7700,0.8740,0.5411,0.6213
392.740,560175,317,49.976000,50.0037,0.8946,0.7700,0.8746,0.5410,0.6216
392.760,560195,317,49.976000,50.0050,0.8946,0.7698,0.8740,0.5413,0.6216
392.780,560215,317,49.976000,50.0050,0.8942,0.7701,0.8738,0.5410,0.6213
392.800,560235,317,49.976000,50.0050,0.8946,0.7698,0.8742,0.5411,0.6213
392.820,560255,317,49.976000,50.0025,0.8947,0.7698,0.8741,0.5411,0.6220
392.840,560275,317,49.976000,50.0000,0.8945,0.7700,0.8740,0.5410,0.6213
392.860,560295,317,49.976000,50.0000,0.8947,0.7697,0.8739,0.5407,0.6211
392.880,560315,317,49.976000,49.9938,0.8942,0.7700,0.8739,0.5410,0.6212
392.900,560335,317,49.976000,50.0000,0.8940,0.7699,0.8739,0.5416,0.6216
392.920,560355,317,49.976000,50.0000,0.8940,0.7699,0.8740,0.5412,0.6217
392.940,560375,317,49.976000,49.9975,0.8938,0.7701,0.8738,0.5411,0.6215
392.960,560395,317,49.976000,50.0013,0.8943,0.7697,0.8737,0.5410,0.6218
392.980,560415,317,49.976000,49.9987,0.8944,0.7698,0.8741,0.5410,0.6212
393.000,560435,318,49.978000,50.0000,0.8943,0.7698,0.8741,0.5408,0.6215
393.020,560455,318,49.978000,50.0013,0.8940,0.7699,0.8740,0.5413,0.6213
393.040,560475,318,49.978000,50.0025,0.8941,0.7697,0.8737,0.5418,0.6210
393.060,560495,318,49.978000,50.0013,0.8942,0.7699,0.8736,0.5411,0.6215
393.080,560515,318,49.978000,49.9975,0.8939,0.7698,0.8739,0.5409,0.6209
393.100,560535,318,49.978000,49.9975,0.8940,0.7700,0.8737,0.5410,0.6214
393.120,560555,318,49.978000,49.9963,0.8938,0.7698,0.8734,0.5407,0.6215
393.140,560575,318,49.978000,50.0000,0.8942,0.7694,0.8738,0.5409,0.6210
393.160,560595,318,49.978000,50.0000,0.8940,0.7696,0.8732,0.5408,0.6211
393.180,560615,318,49.978000,50.0000,0.8941,0.7701,0.8734,0.5406,0.6216
393.200,560635,318,49.978000,50.0013,0.8933,0.7700,0.8734,0.5415,0.6208
393.220,560655,318,49.978000,50.0025,0.8940,0.7699,0.8733,0.5407,0.6208
393.240,560675,318,49.978000,49.9987,0.8940,0.7701,0.8737,0.5414,0.6205
393.260,560695,318,49.978000,50.0000,0.8937,0.7698,0.8734,0.5409,0.6212
393.280,560715,318,49.978000,50.0000,0.8935,0.7696,0.8734,0.5412,0.6209
393.300,560735,318,49.978000,50.0000,0.8931,0.7694,0.8735,0.5406,0.6206
393.320,560755,318,49.978000,50.0000,0.8937,0.7697,0.8732,0.5412,0.6208
393.340,560775,318,49.978000,50.0025,0.8937,0.7694,0.8730,0.5409,0.6211
393.360,560795,318,49.978000,49.9975,0.8937,0.7698,0.8733,0.5414,0.6211
393.380,560815,318,49.978000,49.9925,0.8937,0.7700,0.8734,0.5410,0.6214
393.400,560835,318,49.978000,50.0000,0.8937,0.7696,0.8730,0.5413,0.6209
393.420,560855,318,49.978000,49.9925,0.8936,0.7703,0.8730,0.5414,0.6215
393.440,560875,318,49.978000,50.0025,0.8935,0.7697,0.8733,0.5416,0.6212
393.460,560895,318,49.978000,49.9987,0.8936,0.7696,0.8734,0.5408,0.6207
393.480,560915,318,49.978000,49.9987,0.8935,0.7696,0.8733,0.5403,0.6213
393.500,560935,318,49.978000,49.9987,0.8936,0.7697,0.8732,0.5409,0.6208
393.520,560955,318,49.978000,49.9987,0.8935,0.7701,0.8734,0.5412,0.6210
393.540,560975,318,49.978000,50.0000,0.8936,0.7700,0.8730,0.5412,0.6200
393.560,560995,318,49.978000,50.0000,0.8929,0.7701,0.8727,0.5414,0.6204
393.580,561015,318,49.978000,50.0000,0.8933,0.7698,0.8727,0.5415,0.6206
393.600,561035,318,49.978000,50.0000,0.8934,0.7698,0.8727,0.5410,0.6206
393.620,561055,318,49.978000,50.0000,0.8932,0.7700,0.8724,0.5408,0.6203
393.640,561075,318,49.978000,50.0025,0.8931,0.7698,0.8729,0.5408,0.6207
393.660,561095,318,49.978000,50.0025,0.8931,0.7696,0.8728,0.5408,0.6199
393.680,561115,318,49.978000,50.0025,0.8930,0.7696,0.8728,0.5407,0.6208
393.700,561135,318,49.978000,49.9963,0.8929,0.7698,0.8723,0.5412,0.6208
393.720,561155,318,49.978000,49.9875,0.8933,0.7701,0.8728,0.5415,0.6204
393.740,561175,318,49.978000,49.9938,0.8933,0.7696,0.8728,0.5405,0.6211
393.760,561195,318,49.978000,50.0013,0.8931,0.7692,0.8725,0.5409,0.6207
393.780,561215,318,49.978000,50.0013,0.8936,0.7696,0.8734,0.5409,0.6209
393.800,561235,318,49.978000,50.0000,0.8936,0.7700,0.8726,0.5415,0.6210
393.820,561255,318,49.978000,50.0000,0.8938,0.7697,0.8728,0.5414,0.6212
393.840,561275,318,49.978000,49.9963,0.8936,0.7698,0.8728,0.5414,0.6207
393.860,561295,318,49.978000,49.9900,0.8934,0.7697,0.8728,0.5406,0.6203
393.880,561315,318,49.978000,50.0000,0.8929,0.7700,0.8724,0.5412,0.6211
393.900,561335,318,49.978000,50.0037,0.8930,0.7699,0.8725,0.5418,0.6209
393.920,561355,318,49.978000,50.0013,0.8928,0.7698,0.8724,0.5416,0.6213
393.940,561375,318,49.978000,50.0037,0.8934,0.7702,0.8726,0.5411,0.6201
393.960,561395,318,49.978000,49.9987,0.8934,0.7695,0.8732,0.5411,0.6212
393.980,561415,318,49.978000,49.9987,0.8931,0.7698,0.8725,0.5411,0.6208
394.000,561435,319,49.980000,49.9987,0.8933,0.7699,0.8730,0.5411,0.6204
394.020,561455,319,49.980000,49.9987,0.8939,0.7696,0.8726,0.5405,0.6206
394.040,561475,319,49.980000,50.0063,0.8938,0.7702,0.8728,0.5406,0.6204
394.060,561495,319,49.980000,50.0037,0.8934,0.7698,0.8732,0.5415,0.6205
394.080,561515,319,49.980000,50.0063,0.8935,0.7697,0.8726,0.5404,0.6202
394.100,561535,319,49.980000,50.0025,0.8934,0.7700,0.8732,0.5415,0.6202
394.120,561555,319,49.980000,49.9925,0.8931,0.7705,0.8724,0.5409,0.6208
394.140,561575,319,49.980000,49.9987,0.8932,0.7702,0.8725,0.5411,0.6211
394.160,561595,319,49.980000,49.9938,0.8934,0.7700,0.8725,0.5410,0.6208
394.180,561615,319,49.980000,49.9987,0.8934,0.7703,0.8730,0.5410,0.6210
394.200,561635,319,49.980000,50.0088,0.8934,0.7704,0.8729,0.5412,0.6209
394.220,561655,319,49.980000,50.0037,0.8936,0.7700,0.8726,0.5413,0.6208
394.240,561675,319,49.980000,50.0037,0.8935,0.7699,0.8727,0.5412,0.6214
394.260,561695,319,49.980000,50.0025,0.8936,0.7693,0.8729,0.5409,0.6211
394.280,561715,319,49.980000,50.0025,0.8933,0.7698,0.8730,0.5411,0.6211
394.300,561735,319,49.980000,50.0013,0.8935,0.7699,0.8727,0.5412,0.6208
394.320,561755,319,49.980000,50.0013,0.8934,0.7698,0.8725,0.5409,0.6208
394.340,561775,319,49.980000,50.0025,0.8932,0.7701,0.8729,0.5413,0.6208
394.360,561795,319,49.980000,50.0037,0.8937,0.7705,0.8727,0.5415,0.6205
394.380,561815,319,49.980000,49.9963,0.8935,0.7701,0.8732,0.5418,0.6206
394.400,561835,319,49.980000,49.9987,0.8938,0.7699,0.8729,0.5409,0.6210
394.420,561855,319,49.980000,49.9963,0.8937,0.7699,0.8727,0.5411,0.6205
394.440,561875,319,49.980000,49.9987,0.8931,0.7694,0.8726,0.5410,0.6207
394.460,561895,319,49.980000,50.0025,0.8934,0.7697,0.8731,0.5410,0.6212
394.480,561915,319,49.980000,50.0025,0.8938,0.7693,0.8730,0.5405,0.6207
394.500,561935,319,49.980000,50.0025,0.8938,0.7698,0.8733,0.5410,0.6211
394.520,561955,319,49.980000,50.0063,0.8938,0.7698,0.8733,0.5415,0.6209
394.540,561975,319,49.980000,49.9987,0.8936,0.7699,0.8730,0.5412,0.6206
394.560,561995,319,49.980000,49.9987,0.8937,0.7700,0.8729,0.5414,0.6210
394.580,562015,319,49.980000,49.9950,0.8939,0.7699,0.8734,0.5413,0.6211
394.600,562035,319,49.980000,49.9925,0.8936,0.7695,0.8729,0.5410,0.6216
394.620,562055,319,49.980000,50.0000,0.8931,0.7702,0.8733,0.5416,0.6206
394.640,562075,319,49.980000,50.0000,0.8939,0.7700,0.8732,0.5410,0.6210
394.660,562095,319,49.980000,50.0000,0.8941,0.7694,0.8736,0.5416,0.6213
394.680,562115,319,49.980000,50.0000,0.8937,0.7698,0.8734,0.5416,0.6209
394.700,562135,319,49.980000,49.9975,0.8936,0.7696,0.8732,0.5406,0.6212
394.720,562155,319,49.980000,50.0013,0.8937,0.7699,0.8727,0.5413,0.6214
394.740,562175,319,49.980000,50.0088,0.8937,0.7698,0.8726,0.5416,0.6210
394.760,562195,319,49.980000,50.0000,0.8942,0.7699,0.8733,0.5406,0.6214
394.780,562215,319,49.980000,50.0063,0.8938,0.7700,0.8735,0.5412,0.6209
394.800,562235,319,49.980000,49.9913,0.8938,0.7699,0.8736,0.5407,0.6211
394.820,562255,319,49.980000,49.9975,0.8939,0.7698,0.8732,0.5416,0.6216
394.840,562275,319,49.980000,50.0000,0.8940,0.7701,0.8728,0.5411,0.6210
394.860,562295,319,49.980000,49.9975,0.8940,0.7701,0.8736,0.5413,0.6216
394.880,562315,319,49.980000,50.0025,0.8940,0.7701,0.8733,0.5410,0.6208
394.900,562335,319,49.980000,49.9975,0.8940,0.7701,0.8728,0.5413,0.6207
394.920,562355,319,49.980000,50.0000,0.8941,0.7698,0.8734,0.5411,0.6214
394.940,562375,319,49.980000,50.0050,0.8943,0.7699,0.8736,0.5412,0.6212
394.960,562395,319,49.980000,50.0050,0.8939,0.7695,0.8733,0.5414,0.6223
394.980,562415,319,49.980000,50.0013,0.8936,0.7695,0.8731,0.5410,0.6213
395.000,562435,320,49.983000,50.0088,0.8941,0.7698,0.8734,0.5412,0.6217
395.020,562455,320,49.983000,50.0088,0.8939,0.7697,0.8734,0.5412,0.6217
395.040,562475,320,49.983000,50.0000,0.8945,0.7695,0.8731,0.5409,0.6210
395.060,562495,320,49.983000,50.0037,0.8938,0.7696,0.8733,0.5413,0.6216
395.080,562515,320,49.983000,49.9900,0.8942,0.7697,0.8736,0.5415,0.6214
395.100,562535,320,49.983000,49.9900,0.8943,0.7702,0.8735,0.5415,0.6218
395.120,562555,320,49.983000,49.9987,0.8944,0.7698,0.8736,0.5415,0.6219
395.140,562575,320,49.983000,50.0037,0.8947,0.7701,0.8734,0.5409,0.6220
395.160,562595,320,49.983000,50.0037,0.8943,0.7701,0.8738,0.5415,0.6216
395.180,562615,320,49.983000,49.9987,0.8937,0.7696,0.8737,0.5413,0.6213
395.200,562635,320,49.983000,49.9975,0.8945,0.7699,0.8736,0.5406,0.6217
395.220,562655,320,49.983000,49.9938,0.8949,0.7699,0.8737,0.5404,0.6216
395.240,562675,320,49.983000,49.9900,0.8944,0.7695,0.8735,0.5406,0.6217
395.260,562695,320,49.983000,49.9938,0.8945,0.7699,0.8733,0.5412,0.6220
395.280,562715,320,49.983000,49.9963,0.8947,0.7696,0.8733,0.5419,0.6221
395.300,562735,320,49.983000,49.9963,0.8944,0.7698,0.8736,0.5419,0.6223
395.320,562755,320,49.983000,49.9963,0.8947,0.7699,0.8738,0.5407,0.6216
395.340,562775,320,49.983000,50.0113,0.8943,0.7700,0.8740,0.5408,0.6217
395.360,562795,320,49.983000,50.0037,0.8944,0.7699,0.8738,0.5415,0.6219
395.380,562815,320,49.983000,49.9975,0.8949,0.7699,0.8743,0.5413,0.6221
395.400,562835,320,49.983000,50.0013,0.8946,0.7696,0.8741,0.5408,0.6221
395.420,562855,320,49.983000,49.9963,0.8945,0.7698,0.8736,0.5411,0.6221
395.440,562875,320,49.983000,50.0013,0.8949,0.7701,0.8739,0.5408,0.6216
395.460,562895,320,49.983000,50.0050,0.8948,0.7696,0.8742,0.5410,0.6219
395.480,562915,320,49.983000,49.9987,0.8947,0.7700,0.8738,0.5405,0.6220
395.500,562935,320,49.983000,50.0013,0.8949,0.7694,0.8740,0.5416,0.6219
395.520,562955,320,49.983000,50.0088,0.8944,0.7697,0.8741,0.5413,0.6220
395.540,562975,320,49.983000,50.0050,0.8947,0.7703,0.8738,0.5412,0.6221
395.560,562995,320,49.983000,50.0025,0.8948,0.7697,0.8739,0.5407,0.6218
395.580,563015,320,49.983000,50.0025,0.8950,0.7701,0.8739,0.5411,0.6223
395.600,563035,320,49.983000,50.0037,0.8949,0.7700,0.8742,0.5411,0.6215
395.620,563055,320,49.983000,50.0000,0.8950,0.7702,0.8742,0.5409,0.6223
395.640,563075,320,49.983000,49.9975,0.8952,0.7696,0.8747,0.5413,0.6221
395.660,563095,320,49.983000,50.0037,0.8955,0.7700,0.8741,0.5413,0.6221
395.680,563115,320,49.983000,49.9913,0.8955,0.7693,0.8744,0.5409,0.6218
395.700,563135,320,49.983000,50.0050,0.8950,0.7705,0.8741,0.5414,0.6222
395.720,563155,320,49.983000,50.0025,0.8953,0.7703,0.8743,0.5413,0.6220
395.740,563175,320,49.983000,49.9938,0.8951,0.7700,0.8743,0.5412,0.6225
